78	3.577889324080332e-16	6.34375101693431e-16	3.004929053656498e-15
79	3.5008210802035965e-16	6.423578110183965e-16	2.833387128682305e-15
80	2.851436037897433e-16	6.315809738602388e-16	3.1325863985551367e-15
81	2.671471797218286e-16	5.743172323109852e-16	2.98417163519078e-15
82	2.6738998774866177e-16	6.192122689706428e-16	2.9185714850572845e-15
83	2.5142303143154904e-16	5.3332542315218e-16	3.0843661310284592e-15
84	2.7085231125407874e-16	5.461506511213901e-16	3.1011733222891245e-15
85	2.1168597133964643e-16	5.127586178117561e-16	2.9725708349452333e-15
86	2.116445581946091e-16	4.668472562555508e-16	3.059042095553119e-15
87	2.023402156743105e-16	5.267186022141904e-16	2.9739482548582382e-15
88	2.1598621803263893e-16	4.2855532063012687e-16	3.0844312132226136e-15
89	1.7243382575962685e-16	5.315447855671423e-16	2.7353873587437845e-15
90	2.056002993522471e-16	4.468983296417599e-16	3.3104028027540797e-15
91	1.9780461247227158e-16	4.804795934019813e-16	2.7504063734047603e-15
92	2.348591811961173e-16	3.593517092121942e-16	2.921489761305614e-15
93	2.1156635753072117e-16	4.845279088540657e-16	3.2173420763981987e-15
94	2.1470260118836829e-16	3.692831271530608e-16	3.2656721185071672e-15
95	2.4498695050765376e-16	3.68212838785501e-16	2.921741064551162e-15
96	2.499665761643332e-16	3.76504883192406e-16	3.1056221033437315e-15
97	2.2935206768764924e-16	3.7183226306856815e-16	3.3060412983395343e-15
98	2.533429076239225e-16	2.983351951408826e-16	2.9968501547094824e-15
99	2.7281651562992777e-16	4.397153048399307e-16	2.899244950922716e-15
100	2.4362191268726493e-16	3.393633915387514e-16	3.1742140530460417e-15
101	2.7179666252186294e-16	3.48241563343918e-16	2.7208732331973623e-15
102	2.6302628600831844e-16	2.9651022768268117e-16	3.01179651473653e-15
103	2.6652654081273154e-16	3.735059756436923e-16	2.680367855578787e-15
104	2.92739123289497e-16	2.62217467115771e-16	3.0185581005683284e-15
105	3.2210264049736336e-16	3.1132147393882365e-16	2.7715551770119244e-15
106	2.8856877022446997e-16	2.5631347263936893e-16	3.0519824882230674e-15
107	3.199478176971158e-16	2.673253549717876e-16	2.742783999927633e-15
108	2.86994552493508e-16	2.250532214951323e-16	2.9013709465089342e-15
109	3.6059608607627113e-16	2.5785610337283123e-16	2.9065419782559328e-15
110	3.117588324054225e-16	2.0785415293184423e-16	2.9904306322998063e-15
111	3.157472352509632e-16	2.386498821821818e-16	2.4944754064497748e-15
112	3.2883005552795645e-16	2.243888057715122e-16	2.6969156093010886e-15
113	3.1112850805121184e-16	2.652303003392851e-16	2.373256751448883e-15
114	3.552940345447421e-16	2.083877726537024e-16	2.5769105804288128e-15
115	3.493388533395698e-16	2.2684438229413295e-16	2.22877127150098e-15
116	3.9461777084428903e-16	1.9359286730418543e-16	2.586526334337254e-15
117	3.50296166577821e-16	1.9814550610226134e-16	2.399695278257974e-15
118	4.098003796289649e-16	1.7339636578750617e-16	2.35735443553917e-15
119	4.137796079851904e-16	1.8632844119551646e-16	2.9711161100693692e-15
120	3.892202682610713e-16	1.6142494483576125e-16	2.426498840001132e-15
121	4.1012725723983345e-16	1.8417939165996143e-16	2.3122819226297576e-15
122	4.607006627305635e-16	1.8694769742547262e-16	2.3767326461023438e-15
123	3.487364504106957e-16	1.4748138267958237e-16	2.2877334472396865e-15
124	4.686202038453713e-16	1.69348045977079e-16	2.3054192765228814e-15
125	4.204346061487871e-16	1.7023586591895705e-16	2.4163155965353574e-15
126	4.439778659990639e-16	1.4292430448776838e-16	2.0969733642175344e-15
127	4.1866115806776806e-16	1.414878834855771e-16	1.8993224117685313e-15
128	4.3656241462050924e-16	1.5905352911455099e-16	2.0131308988915426e-15
129	3.7693415422974136e-16	9.85527845933915e-17	1.963131848726697e-15
130	4.522359731937826e-16	1.337195421248037e-16	1.714914065849086e-15
131	4.002261887587922e-16	1.0646237289339187e-16	1.6876936782713397e-15
132	4.091334821424346e-16	1.1049987352123483e-16	1.596675433883121e-15
133	4.229338485484147e-16	8.869687403761283e-17	1.7635572244517357e-15
134	3.896746912097279e-16	1.2401654782367646e-16	1.3900818824123394e-15
135	3.9693904977529077e-16	8.405864613563991e-17	1.5215753497207502e-15
136	4.034455441633639e-16	1.0075745598310972e-16	1.4606115858317166e-15
137	3.937592249297405e-16	7.71206369669182e-17	1.448578827560445e-15
138	3.9420215654363704e-16	9.830767038075109e-17	1.2733581885242808e-15
139	4.0270400877858845e-16	7.122440701937183e-17	1.455607576860731e-15
140	3.645128794621336e-16	7.988034246804076e-17	1.2395767404834602e-15
141	3.6412153455633315e-16	7.026256566426306e-17	1.1415412192021924e-15
142	3.6308053824796757e-16	7.879278660955556e-17	1.1980682247637193e-15
143	3.377809247820538e-16	6.597352269453541e-17	1.1107955073632206e-15
144	3.438177990683932e-16	7.413783504301508e-17	9.949186005896923e-16
145	3.2814415121592716e-16	6.405455604573745e-17	9.748319010129544e-16
146	3.028546060845018e-16	6.114626064698617e-17	9.525268450986686e-16
147	3.0811678353764944e-16	6.530910693691084e-17	8.085533698779004e-16
148	3.02257183353039e-16	6.804200103637786e-17	8.562059174643043e-16
149	3.006552016935354e-16	7.075690422801397e-17	8.130257221187958e-16
150	2.7609477608886263e-16	7.439979828014058e-17	7.535242685436596e-16
151	2.652969610017906e-16	7.416148551344513e-17	6.307185887485004e-16
152	2.6765078666017284e-16	7.945287157255295e-17	7.336204171580512e-16
153	2.4969768632975464e-16	8.433796564042154e-17	5.662809223219201e-16
154	2.5516624602395753e-16	8.080539647317579e-17	6.372883789239388e-16
155	2.3437237778642516e-16	9.117516426709788e-17	5.405856825358744e-16
156	2.4171447785439963e-16	9.452720384203841e-17	5.297826336776391e-16
157	2.355963944395834e-16	8.075626873066817e-17	4.784200650689131e-16
158	2.1331049985909987e-16	8.51064134385645e-17	5.487776818226584e-16
159	2.0132204805485655e-16	9.276962606144519e-17	4.23871570457399e-16
160	2.0613597488820176e-16	8.758176021584084e-17	4.1373482829214315e-16
161	1.9443970945656737e-16	8.486565233738025e-17	3.8680671673935514e-16
162	1.9556125362995582e-16	9.700777901475973e-17	3.8892503095500413e-16
163	1.846212343714931e-16	9.634156828808455e-17	3.082390781967796e-16
164	1.813515097452263e-16	9.728857525258115e-17	3.5010764706140287e-16
165	1.715909149610564e-16	1.0102964574703977e-16	3.153819145107071e-16
166	1.5929803013052545e-16	9.861665405518472e-17	2.7478060837764467e-16
167	1.6289892590937133e-16	8.578771891139998e-17	2.675465351448755e-16
168	1.4929519567678737e-16	9.317804339078817e-17	2.3729729581146066e-16
169	1.4414627027734512e-16	9.051349644496299e-17	2.200810409361683e-16
170	1.3839268321260574e-16	9.042239298357721e-17	2.0168572229177002e-16
171	1.3704322107795887e-16	8.438000211705694e-17	1.9677599179786143e-16
172	1.2803624195872187e-16	9.625075535287591e-17	2.0967395576765277e-16
173	1.255579779408711e-16	9.131844290172597e-17	1.6792743408042935e-16
174	1.2379842607265677e-16	9.996745817678501e-17	1.6800108734872911e-16
175	1.1415784012734661e-16	9.364042320395637e-17	1.6259546432640614e-16
176	1.0607417826646899e-16	1.0468787933484239e-16	1.4477289898632082e-16
177	1.0826802660913526e-16	9.20323233254749e-17	1.368703078548494e-16
178	9.377430328979736e-17	9.857164608808723e-17	1.4576075918118162e-16
179	1.001726120358989e-16	8.809154605956037e-17	1.5103739689198882e-16
180	8.330665251259785e-17	1.0147951771912232e-16	1.2202125281736708e-16
181	9.415851862315109e-17	8.719795645592269e-17	1.3252670038557022e-16
182	7.855339131031984e-17	9.769346252610408e-17	1.37232402604875e-16
183	8.593305272907386e-17	9.845230186421518e-17	1.2132376270022898e-16
184	7.790079521822878e-17	1.0012139690849775e-16	1.0965779000833544e-16
185	8.143603910282427e-17	1.0053569366353197e-16	1.1956128626107507e-16
186	6.761625065003554e-17	1.076465111126169e-16	1.2253057053738066e-16
187	7.012270608770077e-17	1.0655971557332769e-16	1.1173037103411106e-16
188	6.993556833208991e-17	1.0407208364709846e-16	1.29056479638178e-16
189	6.676332209215188e-17	1.0747625654761276e-16	1.0775645656970892e-16
190	5.75240581472716e-17	1.1862130619800606e-16	1.0452286770656507e-16
191	6.183055276073041e-17	1.145258527172836e-16	1.0642450944242694e-16
192	5.579102653620181e-17	1.1083251725085831e-16	1.0895763335810965e-16
193	5.854329467376296e-17	1.205705459559967e-16	1.0379053148055133e-16
194	5.220107282238786e-17	1.1157552494234307e-16	1.080746492674636e-16
195	5.829942357372205e-17	1.1936997433618487e-16	1.0708945588610441e-16
196	4.8801537138556536e-17	1.1303722827576743e-16	1.0330565195649955e-16
197	5.731871326400533e-17	1.2032074059555482e-16	1.0726679961084144e-16
198	4.9369672050510543e-17	1.1677630124334393e-16	1.0297474732265928e-16
199	5.506992949084257e-17	1.268375023070458e-16	1.0090578901103909e-16
200	5.0333985678319035e-17	1.178669502784228e-16	1.0447838147446383e-16
201	5.13777312732961e-17	1.2661965074056106e-16	1.0521897530861051e-16
202	5.252677558970548e-17	1.2051759924885202e-16	1.0230985838200196e-16
203	5.5031985343265505e-17	1.2387706218613284e-16	1.0320517321739834e-16
204	5.0457429575905405e-17	1.2447934616584824e-16	9.931174021805086e-17
205	5.594873564363368e-17	1.2474775095053074e-16	1.0617127358041264e-16
206	5.145507886407686e-17	1.3841696942922306e-16	1.0679527508651034e-16
207	5.663987973017938e-17	1.1648796752949772e-16	1.1271266423777126e-16
208	5.04516597108869e-17	1.1926325764398755e-16	1.1414251030265096e-16
209	5.697695645969998e-17	1.2413822885094467e-16	1.1810653764561785e-16
210	5.057155681744738e-17	1.157152553243314e-16	1.2790263817365153e-16
211	6.657516814754032e-17	1.092817697813165e-16	1.3444963750490774e-16
212	5.250055740881985e-17	1.2011594769165902e-16	1.4421086973139431e-16
213	5.453726397476719e-17	1.1178178219100763e-16	1.4961324733130452e-16
214	6.888194441975333e-17	1.1156439457346612e-16	1.6462473692450113e-16
215	6.667564971139939e-17	1.122589585258961e-16	1.6151852216515288e-16
216	5.53834409986314e-17	1.260538389640025e-16	1.678896235915553e-16
217	6.242993031610213e-17	1.0142955506350993e-16	1.7618009232045375e-16
218	6.47100850622946e-17	1.1381568121251028e-16	1.730575795180386e-16
219	5.746479290711078e-17	1.0181901805156059e-16	1.818938015603974e-16
220	5.951083868195281e-17	1.0504957037969213e-16	1.974356839314643e-16
221	7.398459569108571e-17	1.0056604612942624e-16	1.850005826845186e-16
222	6.094935976223364e-17	1.0217059768575845e-16	2.0566088733061728e-16
223	6.347642586111955e-17	8.931154091957593e-17	2.1716685943060393e-16
224	7.458407189349757e-17	9.228531999996848e-17	2.2162918901952861e-16
225	6.685725929071587e-17	9.272255254937099e-17	2.0132888817118124e-16
226	6.467293217826529e-17	9.427181403702209e-17	2.1032900837549212e-16
227	7.024234154422566e-17	8.566824124329289e-17	2.355923121513618e-16
228	7.564969905794975e-17	9.343680789963308e-17	2.3216930502980727e-16
229	6.754567715302673e-17	8.91887294383302e-17	2.3919313266288605e-16
230	7.682681325806989e-17	8.531595849797998e-17	2.3265214975241946e-16
231	7.96621725323442e-17	8.612467056734016e-17	2.416062854013437e-16
232	7.379237342953192e-17	8.798068675750178e-17	2.6322062073239883e-16
233	7.012031095656868e-17	8.254130855845952e-17	2.651801890535101e-16
234	6.931369623999272e-17	8.149005611656818e-17	2.449591636872415e-16
235	6.865117943413284e-17	7.841282017721606e-17	2.5812862412810406e-16
236	7.031068238164721e-17	7.733880906102293e-17	2.7243758510473636e-16
237	7.307337952381992e-17	7.528086506112733e-17	2.5997959014448344e-16
238	7.286636450192929e-17	7.554384000847996e-17	2.5958021278512315e-16
239	7.362324550282502e-17	7.172415678350636e-17	2.5343152017600885e-16
240	7.741723503859083e-17	7.515597639875444e-17	2.599008715363665e-16
241	6.717097261210216e-17	7.719027719346435e-17	2.411045251685517e-16
242	7.409660856586629e-17	6.899862337895994e-17	2.3573280422935614e-16
243	7.364325854285672e-17	7.337125761324072e-17	2.4499884817557067e-16
244	6.63836398712518e-17	8.438157710866776e-17	2.455591590197063e-16
245	6.737819451903101e-17	7.352648295607275e-17	2.375344811279245e-16
246	7.17792357003484e-17	6.950928426908956e-17	2.2113208840058506e-16
247	6.438037242222144e-17	7.692657714238095e-17	2.1693355697863784e-16
248	6.654698919547869e-17	7.154463064096577e-17	2.2166998320843295e-16
249	7.808099533317165e-17	6.756869493934893e-17	2.0947640893062993e-16
250	7.122146740471015e-17	7.205340060093316e-17	2.1429974922573312e-16
251	6.341294759877996e-17	7.286980396246993e-17	1.9965640114124809e-16
252	7.924993401425314e-17	6.774062336686313e-17	1.9287127521673067e-16
253	7.967860701998318e-17	6.668571215949096e-17	1.8622462697683978e-16
254	6.930403480578862e-17	7.085910615702847e-17	1.6997024432346077e-16
255	7.379669571565254e-17	6.466025238913631e-17	1.7042946800491e-16
256	7.774617906553559e-17	6.735870642772135e-17	1.6438214882261773e-16
257	6.80693254917271e-17	7.220431921122659e-17	1.6325484960499349e-16
258	7.22595092004984e-17	7.068552832484381e-17	1.577144860062847e-16
259	8.019956601229686e-17	6.713809071328648e-17	1.5205293123181914e-16
260	6.901643168451664e-17	6.84367093320575e-17	1.4903542211378846e-16
261	6.584306802188685e-17	6.883561144224041e-17	1.508699486597742e-16
262	7.216212583734358e-17	7.100829960650788e-17	1.5092601031847345e-16
263	7.336478582093985e-17	7.113565139979454e-17	1.583334894371062e-16
264	6.688654469795622e-17	7.10720605040143e-17	1.5430866739786695e-16
265	6.460004397052283e-17	6.743462067471347e-17	1.4929048553372063e-16
266	6.428677174678096e-17	6.577538012233024e-17	1.4510585259256658e-16
267	6.245858672575893e-17	6.501689982453809e-17	1.5318851392130563e-16
268	6.139456552270374e-17	6.3219182632215e-17	1.3811983422903341e-16
269	6.433297938965205e-17	6.483896465984988e-17	1.3969756935891062e-16
270	6.112044895443738e-17	6.274778402421523e-17	1.4681902562605812e-16
271	6.904625157129868e-17	6.844371938045684e-17	1.5249283758409678e-16
272	6.622845235016583e-17	6.257360374878397e-17	1.4694467221508683e-16
273	6.891166596932015e-17	6.768006432381913e-17	1.5776551981261175e-16
274	6.598744463688236e-17	6.093640157272717e-17	1.3323351126276035e-16
275	6.943554618021565e-17	6.984296512484207e-17	1.3312167485902242e-16
276	5.906971059832082e-17	6.099874620078257e-17	1.1926462405095728e-16
277	6.301836866201728e-17	6.55309110257804e-17	1.2260104207578265e-16
278	5.769638392067259e-17	5.794953212018098e-17	1.110325280560781e-16
279	5.479059264791116e-17	6.17433144341443e-17	1.0778000464075469e-16
280	5.0775896254893485e-17	5.822531423428433e-17	1.0661317844774542e-16
281	6.063569514544234e-17	6.187873442353467e-17	9.962102478214955e-17
282	4.4890285192094994e-17	5.816052069112335e-17	9.349702273742779e-17
283	5.1682418112048807e-17	6.193893321964837e-17	8.508158450484666e-17
284	4.546851932818401e-17	5.4582860273091474e-17	9.0774953719234e-17
285	4.0627826181019713e-17	6.381671744598479e-17	8.529944884759028e-17
286	3.844181136917047e-17	5.762425836295715e-17	8.526708221764488e-17
287	4.196842952212001e-17	6.49094732486017e-17	7.937199108131138e-17
288	3.3343471695000646e-17	5.960662311192159e-17	8.175303623122938e-17
289	3.6576628727463665e-17	6.037209518849118e-17	7.863494696641978e-17
290	3.5039718610050664e-17	5.587863452777756e-17	7.894835579179992e-17
291	3.5423549169138106e-17	6.51338656164641e-17	7.679859988091095e-17
292	2.9351394898036086e-17	6.011874356039742e-17	8.132166035830577e-17
293	3.407082425295009e-17	5.317065500868017e-17	7.034744477754069e-17
294	2.765975929275121e-17	5.435338805036669e-17	8.566826333899382e-17
295	2.86951441574832e-17	5.4231813474525435e-17	7.054319126917949e-17
296	2.7979568422696074e-17	5.2989037705573306e-17	7.710284671790246e-17
297	2.7330591850166138e-17	5.0481474347075583e-17	6.481473439301391e-17
298	2.6425819400206706e-17	4.3329637698263305e-17	8.102730416236894e-17
299	2.6479169374262014e-17	4.8183286516088134e-17	6.183674166203024e-17
300	3.018571350289459e-17	3.932251735859845e-17	7.323824855456683e-17
301	2.856928137225965e-17	4.512117280654686e-17	7.71311130280039e-17
302	2.5957088460899107e-17	4.3638708006911e-17	8.115813148435418e-17
303	3.010455421140027e-17	4.7562941385340444e-17	7.038863651394176e-17
304	2.663562639736891e-17	4.3868034385273663e-17	7.27854023165547e-17
305	2.797967263284166e-17	4.97938029308502e-17	7.255720376184287e-17
306	2.7598812908988988e-17	4.549693413086346e-17	7.276302132768887e-17
307	2.8330257208107037e-17	4.866976059815431e-17	6.720185841090917e-17
308	2.7473953686169892e-17	4.824473828794437e-17	7.540872208196455e-17
309	2.8667018120380135e-17	4.682515738501792e-17	6.223993835530734e-17
310	2.803953592511974e-17	4.621111705068537e-17	6.334632892528138e-17
311	2.9860846090306346e-17	4.771112162828763e-17	6.245272746228733e-17
312	3.020406258548766e-17	4.748247400317333e-17	6.761216511136889e-17
313	2.775803292849552e-17	4.879780254517209e-17	5.862708884738214e-17
314	2.802710749183243e-17	5.113345187329696e-17	5.707146190714312e-17
315	3.106005910781299e-17	5.105436915979739e-17	6.146203964612976e-17
316	2.6908693340928638e-17	4.9590675101812266e-17	5.91503998037283e-17
317	2.8374639802639046e-17	4.705364849433467e-17	5.595826409069608e-17
318	2.7218542789908295e-17	4.723760171604468e-17	5.667451861131039e-17
319	2.7252464990239814e-17	4.416094809720416e-17	6.593830185685906e-17
320	2.8302537037290164e-17	4.571480101525845e-17	5.993080078759429e-17
321	2.791221955022714e-17	4.5918174420150304e-17	6.245821420322162e-17
322	2.5586840543790926e-17	5.167192009566253e-17	5.573769024093336e-17
323	3.058128886558048e-17	4.907366429955231e-17	5.981705386617525e-17
324	2.992046138353821e-17	5.664386549038966e-17	5.693707695008147e-17
325	3.159375896383906e-17	5.1126363354418396e-17	6.026091801305627e-17
326	2.98922511932008e-17	5.243056368692134e-17	5.887854121405097e-17
327	3.38494842959795e-17	5.717780907507564e-17	6.013295236519115e-17
328	3.058401151208705e-17	6.043014677170011e-17	5.678003523659456e-17
329	2.872629128506867e-17	4.532200866620249e-17	5.4445609665743584e-17
330	2.98187495822201e-17	5.2164938672971626e-17	5.56100920892187e-17
331	2.981473017204756e-17	4.756784778743778e-17	6.303379393322953e-17
332	2.765222662781581e-17	4.720176529356371e-17	5.903005367244499e-17
333	2.838059053535123e-17	5.185353010108701e-17	5.164311222535557e-17
334	2.808698184538995e-17	5.1396947028271054e-17	4.5354321003027395e-17
335	2.791642081475396e-17	4.5950908062399076e-17	4.6321926114582484e-17
336	2.4761893493902296e-17	6.467023231128432e-17	3.864484769444819e-17
337	2.767817810740652e-17	7.377520343784322e-17	3.331074259536956e-17
338	2.7503031356656108e-17	5.532184316074215e-17	3.625057494149281e-17
339	2.6612471971312553e-17	4.6918303179775084e-17	3.30937114829783e-17
340	2.7496092410633863e-17	7.327092109928196e-17	3.42294368374922e-17
341	2.6572882558896008e-17	6.015814476209669e-17	3.5332366307346143e-17
342	2.414143535186445e-17	4.8773544988229325e-17	3.3864640851880957e-17
343	2.4508559479315925e-17	6.510960154733982e-17	3.820462212487259e-17
344	2.6099493512224926e-17	5.787379105000373e-17	3.8537174577447565e-17
345	2.6129547211482e-17	4.5964732616950173e-17	3.891111829393212e-17
346	2.3954958781458433e-17	5.477267476872545e-17	3.850331328823792e-17
347	2.4264844847668536e-17	5.964401538050074e-17	3.754812879839364e-17
348	2.870137028339093e-17	4.510114720058143e-17	3.9058441796121894e-17
349	2.7282968155717114e-17	4.057199787598346e-17	3.7622444240803043e-17
350	2.794343420046435e-17	5.224024120324456e-17	4.362108098097489e-17
351	2.5787429497209533e-17	5.1094418006400625e-17	4.665764647266465e-17
352	2.6277923433764737e-17	4.2973004333178367e-17	4.530025736084468e-17
353	3.3307124461551044e-17	4.907884243500708e-17	4.538881954242877e-17
354	2.459697255360045e-17	5.061375401915242e-17	4.7308909636063395e-17
355	2.8071127664963277e-17	4.9923157236255743e-17	5.1400443046200864e-17
356	2.552840379056844e-17	5.573383735875609e-17	5.229870916821805e-17
357	2.6515162819338212e-17	4.8033080172446345e-17	5.0560199417558026e-17
358	2.4356528464919298e-17	4.8872223989045907e-17	5.227516522183135e-17
359	2.839231382777231e-17	4.96928913477779e-17	4.7447164927825395e-17
360	3.2678798542223106e-17	5.658468735999761e-17	5.129055465506941e-17
361	3.094714426330811e-17	4.7163116027769734e-17	6.111073060848018e-17
362	3.082821920355974e-17	5.95195469052915e-17	5.9367009412591e-17
363	4.255595135339142e-17	5.628714481455186e-17	5.22853468155542e-17
364	3.240809442279604e-17	5.463810126674519e-17	6.263129800046003e-17
365	2.910420492086657e-17	4.6834322335061307e-17	6.478102310045492e-17
366	3.074225224663274e-17	5.022412259938491e-17	5.805852541298082e-17
367	3.5288117179681066e-17	4.040153954891609e-17	4.584248824058233e-17
368	3.4638197210326065e-17	4.608140757753467e-17	4.984673885718311e-17
369	3.6923243971994154e-17	5.497396475516394e-17	4.574827497647643e-17
370	3.8753397923811546e-17	4.7895576713467696e-17	4.4561160416425205e-17
371	4.017427119561767e-17	4.4425800978006485e-17	3.997114897434181e-17
372	4.016801928802987e-17	4.863445808464221e-17	4.70152815735316e-17
373	3.6048169207773344e-17	4.1832902423536324e-17	3.8482615419077126e-17
374	3.528094804716395e-17	4.29881002287199e-17	4.5819688439578795e-17
375	4.8245218826843686e-17	4.113926534882329e-17	4.501251399435707e-17
376	4.112513281650428e-17	4.479243179846464e-17	5.264674558389579e-17
377	2.737774120596999e-17	4.444107057348501e-17	4.3095440660320786e-17
378	3.4470909550898774e-17	3.5671008085339333e-17	4.695027871297195e-17
379	3.67339050731833e-17	4.714150191609839e-17	4.4444381215817296e-17
380	2.6555372663555855e-17	4.1149414511797036e-17	4.686308437398947e-17
381	2.7191059222536185e-17	3.0720321305547845e-17	3.775038861037013e-17
382	3.865713763180481e-17	3.5352828059068337e-17	4.407430552280527e-17
383	3.1136143726476874e-17	3.4998332686054034e-17	4.045955132698376e-17
384	3.0669681328967254e-17	3.0573654550469164e-17	4.2681516816002254e-17
385	3.7290447491210516e-17	3.223850845818234e-17	4.6381968627158806e-17
386	3.7263449149393376e-17	4.40742046151614e-17	3.649780538921271e-17
387	3.360409502585793e-17	3.62028241807258e-17	4.053976791629185e-17
